source,prediction,reference,bleu
"der grund, der dahinter stand, löste im regisseur noch mehr wut aus.","the reason that was behind was a great deal of experience in the first place is even more experienced. is a matter is not a matter of fact, but also more experience. is a.",the reason behind the move triggered even more outrage by the filmmaker.,0.0181
"der großteil unserer gäste sind araber und sie haben verlangt, dass die vorwahl gelöscht wird, wurde der angestellte von lanzmann zitiert.","the majority of our guests are, and you have requested that the election was removed, the employees of the house were quoted. is a time is a matter of the european union. is a good thing is a matter of time. is a.","the majority of our guests are arabs and they demanded israels code to be deleted, the employee was quoted as saying by lanzmann.",0.0897
"der israelische botschafter in deutschland yakov hadas-handelsman nannte dies eine große schande, berichtet die süddeutsche zeitung.","the israeli ambassador in germany y, ydedasas trafficking, was a great disgrace, reported by the southgerman newspaper. is a great great shame. is a european union is a great disgrace. is a matter","israeli ambassador to germany yakov hadas-handelsman called the case a great shame, suddeutsche zeitung reports.",0.0187
wir waren von diesem ereignis entsetzt und bestürzt.,"we were entering this event and dispensed. is a matter is a matter of the european union. is a matter of the european union. is a matter of fact, we have been a great deal of time.",we were appalled and shocked by the incident.,0.0126
das ist wirklich sehr beschämend.,that is really very shameful. is a real time we have a great deal of time. is a real real problem. is a matter of the european union. is a real problem.,it is in itself a great shame.,0.0137
"die tatsache, dass sich dies in deutschland in genau dieser hotelkette zugetragen hat, ist sogar eine noch größere schande.",the fact that this in germany has been in the precise hotel chain is even even more disgrace. is a matter of the european union is a great deal of reason. is a matter of the european union. is a matter of the european.,"the fact that it has occurred in germany and at that very hotel chain, is an even greater disgrace.",0.031
"wir erwarten, dass das hotel die richtigen schlussfolgerungen zieht, sagte der amtsträger.","we expect the hotel to draw the right conclusions, said that the office office office. is a time in the council. is a matter of the european union. is a matter of the council. is a matter of time.","we expect that the hotel draws the right conclusions, the official said.",0.0389
"der vorfall löste eine ziemlich große resonanz im internet aus, bei dem die leute das ganze einen skandal nannten.","the incident was a rather large-scale internet, which the people have described the whole scandal. is a great thing is a great deal of a lot of time. is a great problem. is a great deal of the european union.","the incident triggered quite a response online, with people calling it a scandal.",0.0129
"manche unterstellten dem kempinski hotel, dass es den angeblichen aufforderungen arabischer gäste nachgegeben hätte.","some were under the amendment of the hotel that the alleged requirements of arab guests would have been given. is a matter of the european union. is not a matter of the european union, the council has been able to take the right place.",some alleged that the kempinski hotel simply caved in to the alleged demands of arabic customers.,0.0149
"schämt euch, hieß es in einem anderen beitrag, in dem darauf hingewiesen wurde, dass das hotel, das sich am noblen kurfürstendamm befindet, in der nähe einer synagoge steht.","all you said, in another contribution, that the hotel, which is the most noble kurdish, is close to a single-general. is the whole of the council. is a single-general. is the case is the case with the hotel is in the whole","shame on you, another post stated, pointing out that the hotel, located in the noble kurfurstendamm street stands near a synagogue.",0.0307
"das hotel wies schnell alle anschuldigungen von sich und nannte den vorfall ein versehen und entschuldigte sich bei lanzmann, berichtet der spiegel.",the hotel was quick to hear all the accusations of the incident and asked the apologies to be reported in the case of the present. is a matter of apologies. is a matter of the same time. is a question.,"the hotel itself was quick to brush off any accusations, calling what happened an oversight and apologizing to lanzmann, der spiegel reports.",0.0313
"es gab nie eine direkte anweisung, israel nicht in die schnellwahlliste aufzunehmen, zitierte die süddeutsche zeitung einen sprecher des kempinski hotels.","there has never been a direct seat to include israel in the rapid-wageists, the southgerman newspaper has mentioned a spokesman of the single hotels. is no longer happens. is a matter of the south j is.","there was never a direct order not to include israel in the fast dial list, suddeutsche zeitung quoted a kempinski representative as saying.",0.1207
