source,prediction,reference,bleu
"es liegt noch viel vor uns worüber wir gerne mehr erfahren wollen, wie das wie, wann und warum sterne ihre rotationsraten verlangsamen und sozusagen ihre tanzschuhe aufhängen.","there is still a lot of us to know what we want to see, as when and","we still have a lot we want to learn about how, when and why stars slow their spin rates and hang up their dance shoes, so to speak.",0.0467
"rebull und ihre kollegen haben in drei zeitungsberichten ausführlich über ihre neueste analyse der rotationsraten der plejaden berichtet, die bald im astronomical journal erscheinen werden.","according to your colleagues, in three newspaper reports, you have reported in detail on their","rebull and her colleagues detailed their latest analysis of pleiades spin rates in three new papers, soon to be published in the astronomical journal.",0.0193
ein umstrittener baseball-star tritt ab,one controversial one of the energy-finding,a controversial baseball star steps down,0.0408
die tränen liefen bei alex rodriguez schneller als der us-baseball-star in besten tagen von base zu base.,"in the best days, the lien in the case of the us-fifty,","alex rodriguez tears ran quicker than the us baseball star had run from base to base, in better days.",0.0113
nach seiner emotionalen rücktritts-bekanntgabe wird der 41 jahre alte profi am 12. august gegen die tampa bay rays ein letztes mal das trikot seiner new york yankees tragen.,"following his emotional withdrawal, the 41-year-old-old enter into the","after his emotional announcement of retirement, the 41-year-old pro will wear his new york yankees jersey for the last time on 12 august, against the tampa bay rays.",0.0073
ich liebe dieses spiel und dieses team.,"in my view, i am a warm and team.",i love this game and this team.,0.0316
"ich sage goodbye zu beidem, erklärte der 14-malige all-star-game-teilnehmer der major league baseball (mlb).","let me say good note to benen, the 14 times-fift-h-","im saying goodbye to both of them, the 14-time all star major league baseball (mlb) player explained.",0.0125
"dreimal wurde rodriguez zum wertvollsten spieler der liga gewählt, 2009 gewann er mit den yankees die world series.","in 2009, the world series was elected to the most valuable players of the league, in 2009","rodriguez was voted the most valuable player in the league three times, and in 2009 he won the world series with the yankees.",0.0828
seine unterschrift unter einem zehnjahresvertrag bescherte ihm seit 2007 jährlich 27 millionen us-dollar.,"its signature, under a ten-year treaty, decided on 27 million us per year since","he signed a ten-year contract, which has brought him 27 million us dollars every year since 2007.",0.0839
bis zum ende des kontrakts am 31. dezember 2017 fungiert er künftig als berater und jugendcoach - bei vollem gehalt.,"to the end of the vote on 31 december, he is in the future as a advisory","until the end of the contract on 31 december 2017, he will work as a consultant and a youth coach - on full pay.",0.132
als spieler zahlte es rodriguez lange zeit mit leistung zurück.,the number of players was a long time back to the start.,rodriguez paid this back in terms of playing performance long ago.,0.0224
"mit 696 homeruns, 3114 hits und 2021 punkten für seine teams (runs) für die seattle mariners (1994 bis 2000), den texas rangers (2001 bis 2004) und seit 2005 den yankees schaffte er einige meilensteine.","in 696, 3114 000 and 2021 points for his teams (runs)","with 696 home runs, 3114 hits and 2021 points for his team (runs), for the seattle mariners (1994 to 2000), the texas rangers (2001 to 2004) and since 2005, the yankees, he has reached rather a few milestones.",0.0315
mit den hall-of-fame-mitgliedern hank aaron und willie mays weisen nur zwei weitere baseball-spieler in den wichtigsten statistiken ähnliche werte auf.,the hall-fament members of hankon and want to be only two other-,"along with hall of fame members hank aaron and willie mays, there are only two other baseball players who can boast similar key statistics.",0.0167
doch in die ruhmeshalle des baseballs dürfte der 41-jährige dennoch nicht aufgenommen werden.,"however, in the foot-f base, the 41-year-old industry should not","however, the 41-year-old cannot be welcomed into the baseball hall of fame.",0.0435
"denn so erfolgreich rodriguez - spitzname a-rod - auf dem feld war, so umstritten ist sein auftreten außerhalb des platzes.","the fact that this successful, as a---fift, was the area, is","because no matter how successful rodriguez - nicknamed a-rod - was on the pitch, his behaviour off the pitch was just as controversial.",0.009
"bereits 2009 gab der superstar bei espn zu, zwischen 2001 und 2003 verbotene steroide zu sich genommen zu haben.",the superstate was already banned between 2001 and 2003.,as far back as 2009 the superstar told espn that he had taken banned steroids between 2001 and 2003.,0.1087
im august 2013 wurde er aufgrund einer verwicklung im sogenannten biogenesis-skandal bis ende 2014 für 211 partien gesperrt.,it was closed by the end of august 2013 because of a development in the so,in august 2013 he was banned for 211 games until the end of 2014 for his involvement in the biogenesis scandal.,0.0677
"rodriguez gilt als hauptverdächtiger, jahrelang über eine anti-aging-klinik in süd-florida leistungsfördernde mittel erhalten zu haben.",the main thing is that we have been the main thing of having received resources for years to,rodriguez was the main suspect accused of having received performance enhancing drugs via an anti-ageing clinic in florida over a period of years.,0.0509
nach einem rechtsstreit wurde die sperre noch auf 162 begegnungen reduziert.,"according to a criminal court, the subsequent meetings have been reduced to","after a legal battle, the ban was reduced to 162 matches.",0.0428
"die liga könnte mir für das jahr 2014 sogar einen gefallen getan haben, denn ich habe 20 jahre ohne pause durchgespielt, sagte rodriguez damals süffisant.","i could even have done a number of things for 2014, because i have been a","the league might even have done me a favour in 2014 - id played for 20 years without a break, rodriguez said, summing things up.",0.0429
